Timestamp,TERM_ANA,LM35_0,LM35_1,LM35_2,DS18B20_0,DS18B20_1,DS18B20_2
2025-05-21 09:27:58,789.0,556.0,609.0,38.0,13.38,14.13,16.12
2025-05-21 09:28:00,789.0,556.0,607.0,37.0,13.31,14.13,16.12
2025-05-21 09:28:02,789.0,556.0,605.0,22.0,13.31,14.13,16.12
2025-05-21 09:28:03,789.0,556.0,602.0,23.0,13.31,14.13,16.12
2025-05-21 09:28:05,789.0,556.0,607.0,25.0,13.31,14.13,16.12
2025-05-21 09:28:07,790.0,556.0,603.0,21.0,13.25,14.13,16.12
2025-05-21 09:28:08,788.0,556.0,605.0,21.0,13.25,14.13,16.12
2025-05-21 09:28:10,790.0,556.0,607.0,29.0,13.19,14.13,16.12
2025-05-21 09:28:12,788.0,556.0,610.0,25.0,13.19,14.13,16.12
2025-05-21 09:28:14,789.0,556.0,610.0,22.0,13.19,14.13,16.12
2025-05-21 09:28:15,788.0,556.0,603.0,26.0,13.19,14.13,16.12
2025-05-21 09:28:17,789.0,556.0,602.0,32.0,13.19,14.13,16.12
2025-05-21 09:28:19,789.0,556.0,605.0,24.0,13.19,14.13,16.12
2025-05-21 09:28:20,790.0,556.0,607.0,25.0,13.19,14.13,16.12
2025-05-21 09:28:22,788.0,556.0,606.0,26.0,13.19,14.06,16.12
2025-05-21 09:28:24,789.0,556.0,608.0,26.0,13.19,14.13,16.12
2025-05-21 09:28:25,789.0,556.0,603.0,22.0,13.13,14.13,16.12
2025-05-21 09:28:27,789.0,556.0,634.0,27.0,13.19,14.06,16.12
2025-05-21 09:28:29,789.0,556.0,611.0,41.0,13.13,14.06,16.12
2025-05-21 09:28:30,789.0,556.0,611.0,33.0,13.13,14.13,16.12
2025-05-21 09:28:32,789.0,556.0,630.0,24.0,13.13,14.13,16.12
2025-05-21 09:28:34,788.0,556.0,610.0,44.0,13.13,14.13,16.12
2025-05-21 09:28:36,788.0,556.0,609.0,24.0,13.13,14.13,16.12
2025-05-21 09:28:37,789.0,556.0,609.0,24.0,13.13,14.13,16.12
2025-05-21 09:28:39,788.0,556.0,607.0,24.0,13.13,14.06,16.12
2025-05-21 09:28:41,789.0,556.0,610.0,20.0,13.13,14.13,16.12
2025-05-21 09:28:42,788.0,556.0,609.0,22.0,13.13,14.06,16.12
2025-05-21 09:28:44,788.0,556.0,603.0,35.0,13.06,14.13,16.12
2025-05-21 09:28:46,788.0,556.0,610.0,21.0,13.06,14.13,16.12
2025-05-21 09:28:47,789.0,556.0,615.0,49.0,13.06,14.13,16.12
2025-05-21 09:28:49,790.0,556.0,605.0,21.0,13.13,14.06,16.12
2025-05-21 09:28:51,789.0,556.0,614.0,28.0,13.06,14.13,16.12
2025-05-21 09:28:52,788.0,556.0,610.0,28.0,13.06,14.06,16.12
2025-05-21 09:28:54,789.0,556.0,611.0,24.0,13.06,14.06,16.12
2025-05-21 09:28:56,790.0,556.0,609.0,25.0,13.06,14.13,16.12
2025-05-21 09:28:57,789.0,556.0,608.0,24.0,13.06,14.13,16.12
2025-05-21 09:28:59,790.0,556.0,617.0,24.0,13.06,14.13,16.12
2025-05-21 09:29:01,789.0,556.0,614.0,43.0,13.0,14.13,16.12
2025-05-21 09:29:03,789.0,556.0,612.0,28.0,13.0,14.06,16.12
2025-05-21 09:29:04,789.0,556.0,615.0,40.0,13.0,14.13,16.12
2025-05-21 09:29:06,788.0,556.0,607.0,30.0,13.0,14.13,16.12
2025-05-21 09:29:08,789.0,556.0,611.0,24.0,13.0,14.13,16.12
2025-05-21 09:29:09,789.0,556.0,602.0,26.0,13.0,14.13,16.12
2025-05-21 09:29:11,788.0,556.0,605.0,26.0,12.94,14.13,16.12
2025-05-21 09:29:13,788.0,556.0,607.0,22.0,12.94,14.13,16.12
2025-05-21 09:29:14,788.0,556.0,609.0,31.0,12.94,14.13,16.12
2025-05-21 09:29:16,787.0,556.0,606.0,23.0,13.0,14.13,16.12
2025-05-21 09:29:18,788.0,555.0,609.0,47.0,12.94,14.13,16.12
2025-05-21 09:29:19,789.0,555.0,610.0,30.0,12.94,14.13,16.12
2025-05-21 09:29:21,789.0,556.0,604.0,20.0,12.94,14.13,16.12
2025-05-21 09:29:23,790.0,555.0,609.0,20.0,12.94,14.13,16.12
2025-05-21 09:29:25,788.0,555.0,614.0,36.0,12.94,14.13,16.12
2025-05-21 09:29:26,787.0,555.0,609.0,28.0,12.94,14.13,16.12
2025-05-21 09:29:28,788.0,555.0,613.0,29.0,12.94,14.06,16.12
2025-05-21 09:29:30,788.0,555.0,609.0,50.0,12.94,14.13,16.12
2025-05-21 09:29:31,788.0,556.0,604.0,31.0,12.94,14.13,16.12
2025-05-21 09:29:33,790.0,555.0,607.0,35.0,12.94,14.13,16.12
2025-05-21 09:29:35,789.0,555.0,609.0,27.0,12.94,14.06,16.12
2025-05-21 09:29:36,789.0,555.0,605.0,30.0,12.94,14.06,16.12
2025-05-21 09:29:38,788.0,556.0,607.0,19.0,12.88,14.13,16.12
2025-05-21 09:29:40,790.0,555.0,609.0,34.0,12.94,14.13,16.12
2025-05-21 09:29:41,787.0,556.0,611.0,38.0,12.94,14.13,16.12
2025-05-21 09:29:43,789.0,555.0,610.0,23.0,12.94,14.13,16.12
2025-05-21 09:29:45,789.0,555.0,605.0,22.0,12.94,14.13,16.12
2025-05-21 09:29:47,787.0,556.0,606.0,27.0,12.94,14.13,16.12
2025-05-21 09:29:48,787.0,556.0,611.0,29.0,12.88,14.06,16.12
2025-05-21 09:29:50,790.0,555.0,609.0,24.0,12.88,14.13,16.12
2025-05-21 09:29:52,790.0,555.0,611.0,25.0,12.94,14.13,16.12
2025-05-21 09:29:53,787.0,556.0,612.0,25.0,12.88,14.13,16.12
2025-05-21 09:29:55,789.0,556.0,609.0,30.0,12.88,14.13,16.12
2025-05-21 09:29:57,790.0,555.0,609.0,24.0,12.88,14.13,16.12
2025-05-21 09:29:58,789.0,555.0,602.0,32.0,12.88,14.13,16.12
2025-05-21 09:30:00,790.0,555.0,608.0,24.0,12.88,14.13,16.12
2025-05-21 09:30:02,790.0,555.0,607.0,43.0,12.88,14.13,16.12
2025-05-21 09:30:03,789.0,555.0,606.0,23.0,12.88,14.06,16.12
2025-05-21 09:30:05,790.0,555.0,609.0,25.0,12.88,14.13,16.12
2025-05-21 09:30:07,790.0,555.0,611.0,22.0,12.88,14.13,16.12
2025-05-21 09:30:09,790.0,555.0,609.0,29.0,12.88,14.13,16.12
2025-05-21 09:30:10,790.0,555.0,609.0,19.0,12.88,14.13,16.12
2025-05-21 09:30:12,787.0,555.0,612.0,19.0,12.88,14.13,16.12
2025-05-21 09:30:14,790.0,555.0,605.0,31.0,12.88,14.13,16.12
2025-05-21 09:30:15,789.0,555.0,615.0,24.0,12.81,14.13,16.06
2025-05-21 09:30:17,789.0,555.0,608.0,51.0,12.81,14.13,16.12
2025-05-21 09:30:19,788.0,555.0,611.0,23.0,12.75,14.13,16.12
2025-05-21 09:30:20,788.0,555.0,614.0,24.0,12.75,14.13,16.12
2025-05-21 09:30:22,789.0,555.0,605.0,25.0,12.75,14.13,16.12
2025-05-21 09:30:24,789.0,555.0,614.0,28.0,12.75,14.06,16.12
2025-05-21 09:30:25,788.0,555.0,614.0,24.0,12.75,14.13,16.06
2025-05-21 09:30:27,789.0,555.0,616.0,20.0,12.75,14.13,16.12
2025-05-21 09:30:29,788.0,555.0,615.0,25.0,12.75,14.13,16.12
2025-05-21 09:30:31,789.0,555.0,613.0,21.0,12.69,14.13,16.12
2025-05-21 09:30:32,787.0,555.0,609.0,21.0,12.69,14.13,16.06
2025-05-21 09:30:34,789.0,555.0,612.0,36.0,12.69,14.13,16.12
2025-05-21 09:30:36,788.0,555.0,614.0,23.0,12.69,14.13,16.12
2025-05-21 09:30:37,790.0,555.0,615.0,30.0,12.63,14.13,16.12
2025-05-21 09:30:39,789.0,555.0,622.0,32.0,12.69,14.13,16.06
2025-05-21 09:30:41,788.0,555.0,609.0,23.0,12.63,14.06,16.06
2025-05-21 09:30:42,788.0,555.0,614.0,27.0,12.63,14.13,16.06
2025-05-21 09:30:44,789.0,555.0,609.0,29.0,12.63,14.13,16.12
2025-05-21 09:30:46,787.0,555.0,620.0,28.0,12.63,14.13,16.12
2025-05-21 09:30:47,789.0,555.0,612.0,26.0,12.63,14.13,16.06
2025-05-21 09:30:49,789.0,555.0,610.0,55.0,12.63,14.13,16.06
2025-05-21 09:30:51,788.0,555.0,614.0,21.0,12.63,14.06,16.06
2025-05-21 09:30:52,789.0,555.0,615.0,24.0,12.56,14.13,16.12
2025-05-21 09:30:54,788.0,555.0,610.0,28.0,12.63,14.13,16.06
2025-05-21 09:30:56,788.0,555.0,613.0,26.0,12.56,14.13,16.12
2025-05-21 09:30:58,789.0,555.0,610.0,26.0,12.56,14.13,16.06
2025-05-21 09:30:59,788.0,555.0,606.0,23.0,12.56,14.13,16.12
2025-05-21 09:31:01,789.0,555.0,606.0,24.0,12.56,14.13,16.06
2025-05-21 09:31:03,788.0,555.0,608.0,20.0,12.56,14.13,16.12
2025-05-21 09:31:04,789.0,555.0,623.0,29.0,12.56,14.06,16.06
2025-05-21 09:31:06,788.0,555.0,612.0,24.0,12.56,14.13,16.06
2025-05-21 09:31:08,788.0,555.0,608.0,21.0,12.56,14.13,16.06
2025-05-21 09:31:09,789.0,555.0,607.0,26.0,12.56,14.13,16.06
2025-05-21 09:31:11,788.0,555.0,615.0,25.0,12.56,14.13,16.06
2025-05-21 09:31:13,787.0,555.0,604.0,29.0,12.5,14.13,16.06
2025-05-21 09:31:14,788.0,555.0,612.0,21.0,12.56,14.13,16.06
2025-05-21 09:31:16,790.0,555.0,613.0,29.0,12.56,14.13,16.06
2025-05-21 09:31:18,788.0,555.0,608.0,23.0,12.56,14.13,16.06
2025-05-21 09:31:20,788.0,555.0,608.0,54.0,12.56,14.13,16.06
2025-05-21 09:31:21,787.0,555.0,608.0,26.0,12.56,14.06,16.06
2025-05-21 09:31:23,788.0,555.0,606.0,26.0,12.5,14.13,16.06
2025-05-21 09:31:25,789.0,555.0,604.0,36.0,12.56,14.13,16.06
2025-05-21 09:31:26,788.0,555.0,610.0,44.0,12.56,14.06,16.06
2025-05-21 09:31:28,789.0,555.0,604.0,24.0,12.5,14.13,16.06
2025-05-21 09:31:30,789.0,555.0,611.0,30.0,12.5,14.13,16.06
2025-05-21 09:31:31,789.0,555.0,608.0,30.0,12.5,14.13,16.06
2025-05-21 09:31:33,789.0,555.0,605.0,31.0,12.56,14.13,16.06
2025-05-21 09:31:35,788.0,555.0,611.0,23.0,12.56,14.13,16.06
2025-05-21 09:31:36,789.0,555.0,608.0,22.0,12.5,14.13,16.06
2025-05-21 09:31:38,789.0,555.0,610.0,44.0,12.5,14.13,16.06
2025-05-21 09:31:40,789.0,555.0,604.0,26.0,12.5,14.06,16.06
2025-05-21 09:31:42,789.0,555.0,606.0,27.0,12.5,14.13,16.06
2025-05-21 09:31:43,789.0,555.0,607.0,24.0,12.56,14.13,16.06
2025-05-21 09:31:45,790.0,555.0,608.0,23.0,12.56,14.13,16.06
2025-05-21 09:31:47,789.0,555.0,602.0,29.0,12.56,14.06,16.06
2025-05-21 09:31:48,788.0,555.0,602.0,30.0,12.56,14.13,16.06
2025-05-21 09:31:50,790.0,555.0,602.0,20.0,12.56,14.13,16.06
2025-05-21 09:31:52,790.0,555.0,610.0,32.0,12.56,14.13,16.06
2025-05-21 09:31:53,789.0,555.0,609.0,31.0,12.56,14.13,16.06
2025-05-21 09:31:55,788.0,555.0,606.0,24.0,12.5,14.13,16.06
2025-05-21 09:31:57,788.0,555.0,609.0,20.0,12.56,14.13,16.06
2025-05-21 09:31:58,789.0,555.0,609.0,26.0,12.56,14.06,16.06
2025-05-21 09:32:00,788.0,555.0,606.0,32.0,12.56,14.13,16.06
2025-05-21 09:32:02,790.0,555.0,604.0,36.0,12.56,14.13,16.06
2025-05-21 09:32:04,787.0,555.0,607.0,31.0,12.56,14.13,16.06
2025-05-21 09:32:05,789.0,555.0,607.0,39.0,12.56,14.13,16.06
2025-05-21 09:32:07,788.0,555.0,604.0,21.0,12.56,14.13,16.06
2025-05-21 09:32:09,789.0,555.0,614.0,45.0,12.56,14.13,16.06
2025-05-21 09:32:10,789.0,555.0,606.0,23.0,12.56,14.06,16.06
2025-05-21 09:32:12,788.0,555.0,609.0,22.0,12.56,14.13,16.06
2025-05-21 09:32:14,789.0,555.0,609.0,21.0,12.56,14.06,16.06
2025-05-21 09:32:15,788.0,555.0,604.0,25.0,12.56,14.13,16.06
2025-05-21 09:32:17,788.0,555.0,603.0,35.0,12.56,14.13,16.06
2025-05-21 09:32:19,789.0,555.0,605.0,25.0,12.56,14.13,16.06
2025-05-21 09:32:20,788.0,555.0,606.0,28.0,12.56,14.13,16.06
2025-05-21 09:32:22,788.0,555.0,602.0,22.0,12.5,14.13,16.06
2025-05-21 09:32:24,790.0,555.0,602.0,20.0,12.56,14.13,16.06
2025-05-21 09:32:25,787.0,555.0,604.0,27.0,12.5,14.06,16.06
2025-05-21 09:32:27,787.0,555.0,604.0,19.0,12.5,14.13,16.06
2025-05-21 09:32:29,789.0,555.0,603.0,28.0,12.5,14.13,16.06
2025-05-21 09:32:31,787.0,555.0,604.0,27.0,12.56,14.13,16.06
2025-05-21 09:32:32,790.0,555.0,600.0,32.0,12.5,14.13,16.06
2025-05-21 09:32:34,788.0,555.0,606.0,24.0,12.56,14.13,16.06
2025-05-21 09:32:36,790.0,556.0,605.0,24.0,12.56,14.13,16.06
2025-05-21 09:32:37,789.0,556.0,608.0,26.0,12.56,14.13,16.06
2025-05-21 09:32:39,789.0,555.0,603.0,24.0,12.56,14.13,16.06
2025-05-21 09:32:41,788.0,555.0,596.0,28.0,12.56,14.13,16.06
2025-05-21 09:32:42,788.0,555.0,605.0,33.0,12.5,14.06,16.06
2025-05-21 09:32:44,788.0,555.0,604.0,55.0,12.5,14.13,16.06
2025-05-21 09:32:46,789.0,555.0,611.0,53.0,12.5,14.06,16.06
2025-05-21 09:32:47,789.0,556.0,608.0,37.0,12.5,14.13,16.06
2025-05-21 09:32:49,789.0,555.0,607.0,50.0,12.5,14.06,16.06
2025-05-21 09:32:51,789.0,555.0,609.0,21.0,12.5,14.13,16.06
2025-05-21 09:32:53,789.0,556.0,614.0,29.0,12.5,14.13,16.06
2025-05-21 09:32:54,789.0,556.0,607.0,30.0,12.44,14.13,16.06
2025-05-21 09:32:56,789.0,556.0,608.0,25.0,12.44,14.13,16.06
2025-05-21 09:32:58,789.0,556.0,604.0,24.0,12.5,14.13,16.06
2025-05-21 09:32:59,789.0,556.0,607.0,28.0,12.44,14.13,16.06
2025-05-21 09:33:01,790.0,556.0,607.0,30.0,12.44,14.13,16.06
2025-05-21 09:33:03,788.0,556.0,607.0,21.0,12.44,14.13,16.06
2025-05-21 09:33:04,789.0,556.0,603.0,31.0,12.44,14.13,16.06
2025-05-21 09:33:06,789.0,556.0,604.0,32.0,12.44,14.13,16.06
2025-05-21 09:33:08,789.0,556.0,608.0,23.0,12.44,14.13,16.06
2025-05-21 09:33:09,790.0,555.0,608.0,28.0,12.44,14.06,16.06
2025-05-21 09:33:11,789.0,555.0,615.0,20.0,12.44,14.13,16.06
2025-05-21 09:33:13,787.0,555.0,609.0,19.0,12.38,14.06,16.06
2025-05-21 09:33:15,790.0,555.0,611.0,24.0,12.44,14.06,16.06
2025-05-21 09:33:16,788.0,556.0,607.0,21.0,12.44,14.13,16.06
2025-05-21 09:33:18,788.0,556.0,610.0,23.0,12.44,14.06,16.06
2025-05-21 09:33:20,788.0,555.0,609.0,22.0,12.38,14.13,16.06
2025-05-21 09:33:21,788.0,556.0,602.0,36.0,12.38,14.13,16.06
2025-05-21 09:33:23,788.0,555.0,616.0,18.0,12.38,14.13,16.06
2025-05-21 09:33:25,789.0,556.0,611.0,39.0,12.38,14.13,16.06
2025-05-21 09:33:26,789.0,555.0,607.0,32.0,12.38,14.06,16.06
2025-05-21 09:33:28,788.0,555.0,619.0,22.0,12.38,14.13,16.06
2025-05-21 09:33:30,789.0,555.0,609.0,27.0,12.38,14.06,16.06
2025-05-21 09:33:31,789.0,555.0,607.0,30.0,12.38,14.13,16.06
2025-05-21 09:33:33,788.0,555.0,614.0,29.0,12.38,14.13,16.06
2025-05-21 09:33:35,789.0,556.0,610.0,27.0,12.38,14.13,16.06
2025-05-21 09:33:37,788.0,556.0,608.0,31.0,12.38,14.13,16.06
2025-05-21 09:33:38,788.0,556.0,607.0,43.0,12.38,14.13,16.06
2025-05-21 09:33:40,789.0,556.0,608.0,28.0,12.44,14.13,16.06
2025-05-21 09:33:42,789.0,556.0,606.0,27.0,12.38,14.13,16.06
2025-05-21 09:33:43,789.0,556.0,605.0,27.0,12.44,14.13,16.06
2025-05-21 09:33:45,789.0,556.0,607.0,24.0,12.44,14.13,16.06
2025-05-21 09:33:47,790.0,556.0,607.0,26.0,12.44,14.06,16.06
2025-05-21 09:33:48,790.0,556.0,604.0,28.0,12.44,14.13,16.06
2025-05-21 09:33:50,787.0,556.0,607.0,24.0,12.5,14.13,16.06
2025-05-21 09:33:52,790.0,556.0,606.0,20.0,12.5,14.13,16.06
2025-05-21 09:33:53,788.0,556.0,606.0,25.0,12.44,14.06,16.06
2025-05-21 09:33:55,789.0,555.0,606.0,41.0,12.44,14.13,16.06
2025-05-21 09:33:57,788.0,555.0,606.0,25.0,12.5,14.06,16.06
2025-05-21 09:33:59,788.0,556.0,604.0,27.0,12.44,14.13,16.06
2025-05-21 09:34:00,789.0,556.0,600.0,20.0,12.44,14.13,16.06
2025-05-21 09:34:02,788.0,555.0,608.0,32.0,12.5,14.06,16.06
2025-05-21 09:34:04,788.0,556.0,606.0,25.0,12.5,14.13,16.06
2025-05-21 09:34:05,788.0,556.0,604.0,38.0,12.5,14.13,16.06
2025-05-21 09:34:07,789.0,555.0,611.0,21.0,12.5,14.13,16.06
2025-05-21 09:34:09,789.0,556.0,613.0,27.0,12.44,14.13,16.06
2025-05-21 09:34:10,789.0,555.0,604.0,21.0,12.5,14.13,16.06
2025-05-21 09:34:12,789.0,555.0,605.0,21.0,12.5,14.13,16.06
2025-05-21 09:34:14,788.0,555.0,609.0,23.0,12.5,14.13,16.06
2025-05-21 09:34:15,789.0,555.0,610.0,26.0,12.5,14.13,16.06
2025-05-21 09:34:17,788.0,555.0,611.0,25.0,12.44,14.13,16.06
2025-05-21 09:34:19,789.0,555.0,607.0,27.0,12.5,14.13,16.06
2025-05-21 09:34:20,788.0,555.0,609.0,20.0,12.5,14.06,16.06
2025-05-21 09:34:22,789.0,555.0,609.0,25.0,12.5,14.13,16.06
2025-05-21 09:34:24,789.0,555.0,611.0,19.0,12.44,14.13,16.0
2025-05-21 09:34:26,790.0,556.0,609.0,20.0,12.44,14.06,16.06
2025-05-21 09:34:27,790.0,555.0,617.0,25.0,12.5,14.06,16.0
2025-05-21 09:34:29,788.0,555.0,600.0,27.0,12.5,14.13,16.06
2025-05-21 09:34:31,789.0,555.0,617.0,27.0,12.44,14.13,16.0
2025-05-21 09:34:32,788.0,556.0,612.0,23.0,12.44,14.13,16.0
2025-05-21 09:34:34,789.0,555.0,610.0,25.0,12.44,14.13,16.0
2025-05-21 09:34:36,788.0,555.0,613.0,20.0,12.38,14.13,16.0
2025-05-21 09:34:37,788.0,555.0,611.0,29.0,12.38,14.06,16.06
2025-05-21 09:34:39,789.0,555.0,614.0,24.0,12.31,14.13,16.0
2025-05-21 09:34:41,787.0,555.0,613.0,23.0,12.31,14.06,16.0
2025-05-21 09:34:42,790.0,556.0,614.0,19.0,12.31,14.13,16.0
2025-05-21 09:34:44,790.0,556.0,615.0,22.0,12.31,14.06,16.0
2025-05-21 09:34:46,790.0,556.0,610.0,27.0,12.31,14.06,16.0
2025-05-21 09:34:48,790.0,556.0,619.0,30.0,12.25,14.13,16.0
2025-05-21 09:34:49,788.0,556.0,614.0,36.0,12.19,14.13,16.0
2025-05-21 09:34:51,788.0,555.0,618.0,27.0,12.19,14.06,16.0
2025-05-21 09:34:53,789.0,556.0,618.0,24.0,12.13,14.13,16.0
2025-05-21 09:34:54,787.0,556.0,618.0,24.0,12.06,14.06,16.0
2025-05-21 09:34:56,790.0,556.0,618.0,30.0,12.13,14.13,16.0
2025-05-21 09:34:58,788.0,556.0,618.0,34.0,12.06,14.13,16.0
2025-05-21 09:34:59,790.0,556.0,621.0,27.0,12.06,14.13,16.0
2025-05-21 09:35:01,786.0,556.0,616.0,46.0,12.06,14.06,16.0
2025-05-21 09:35:03,790.0,556.0,617.0,49.0,12.06,14.13,16.0
2025-05-21 09:35:04,788.0,556.0,619.0,23.0,12.06,14.06,16.0
2025-05-21 09:35:06,789.0,556.0,615.0,20.0,12.06,14.13,16.0
2025-05-21 09:35:08,789.0,556.0,615.0,45.0,12.06,14.13,16.0
2025-05-21 09:35:10,790.0,556.0,616.0,25.0,12.06,14.06,16.0
2025-05-21 09:35:11,790.0,556.0,614.0,21.0,12.06,14.13,16.0
2025-05-21 09:35:13,789.0,556.0,624.0,28.0,12.0,14.13,16.0
2025-05-21 09:35:15,789.0,556.0,618.0,45.0,12.06,14.06,16.0
2025-05-21 09:35:16,788.0,556.0,618.0,20.0,12.06,14.13,16.0
2025-05-21 09:35:18,789.0,556.0,619.0,22.0,12.0,14.13,16.0
2025-05-21 09:35:20,789.0,556.0,625.0,40.0,12.0,14.13,16.0
2025-05-21 09:35:21,788.0,556.0,615.0,52.0,12.0,14.06,16.0
2025-05-21 09:35:23,787.0,556.0,609.0,34.0,12.0,14.13,16.0
2025-05-21 09:35:25,788.0,556.0,614.0,30.0,12.0,14.06,16.0
2025-05-21 09:35:26,788.0,556.0,616.0,53.0,12.0,14.13,16.0
2025-05-21 09:35:28,788.0,556.0,618.0,20.0,12.0,14.06,16.0
2025-05-21 09:35:30,789.0,556.0,620.0,20.0,12.0,14.06,16.0
2025-05-21 09:35:32,788.0,556.0,621.0,24.0,12.0,14.06,16.0
2025-05-21 09:35:33,789.0,556.0,620.0,24.0,11.94,14.13,16.0
2025-05-21 09:35:35,789.0,556.0,622.0,26.0,11.94,14.13,16.0
2025-05-21 09:35:37,789.0,556.0,625.0,20.0,11.88,14.13,16.0
2025-05-21 09:35:38,787.0,556.0,632.0,22.0,11.81,14.13,16.0
2025-05-21 09:35:40,788.0,556.0,625.0,34.0,11.81,14.13,16.0
2025-05-21 09:35:42,789.0,556.0,624.0,34.0,11.75,14.13,16.0
2025-05-21 09:35:43,789.0,556.0,626.0,23.0,11.75,14.13,16.0
2025-05-21 09:35:45,788.0,556.0,625.0,20.0,11.69,14.06,16.0
2025-05-21 09:35:47,789.0,556.0,624.0,20.0,11.69,14.06,16.0
2025-05-21 09:35:48,790.0,556.0,627.0,41.0,11.69,14.13,16.0
2025-05-21 09:35:50,790.0,556.0,629.0,30.0,11.69,14.06,16.0
2025-05-21 09:35:52,790.0,556.0,625.0,28.0,11.63,14.13,16.0
2025-05-21 09:35:53,789.0,556.0,631.0,26.0,11.56,14.13,16.0
2025-05-21 09:35:55,789.0,556.0,628.0,24.0,11.56,14.06,16.0
2025-05-21 09:35:57,789.0,556.0,632.0,20.0,11.56,14.13,16.0
2025-05-21 09:35:59,790.0,556.0,626.0,32.0,11.5,14.13,15.94
2025-05-21 09:36:00,789.0,556.0,629.0,36.0,11.5,14.13,16.0
2025-05-21 09:36:02,789.0,556.0,628.0,26.0,11.5,14.13,15.94
2025-05-21 09:36:04,787.0,556.0,628.0,53.0,11.5,14.13,15.94
